county,office,district,party,candidate,votes
St. Louis,United States Senator,,,Total,369628
St. Louis City,United States Senator,,Write-In,Gina Bufe,0
St. Louis City,United States Senator,,Write-In,Martin Lindstedt,0
St. Louis City,United States Senator,,Write-In,Rik Combs,0
St. Louis City,United States Senator,,Write-In,Steve Price,0
St. Louis City,United States Senator,,,Total,84096
Ste. Genevieve,United States Senator,,Write-In,Gina Bufe,0
Ste. Genevieve,United States Senator,,Write-In,Martin Lindstedt,0
Ste. Genevieve,United States Senator,,Write-In,Rik Combs,0
Ste. Genevieve,United States Senator,,Write-In,Steve Price,0
Ste. Genevieve,United States Senator,,,Total,6640
Stoddard,United States Senator,,Write-In,Gina Bufe,0
Stoddard,United States Senator,,Write-In,Martin Lindstedt,0
Stoddard,United States Senator,,Write-In,Rik Combs,0
Stoddard,United States Senator,,Write-In,Steve Price,5
Stoddard,United States Senator,,,Total,8637
Stone,United States Senator,,Write-In,Gina Bufe,0
Stone,United States Senator,,Write-In,Martin Lindstedt,0
Stone,United States Senator,,Write-In,Rik Combs,0
Stone,United States Senator,,Write-In,Steve Price,0
Stone,United States Senator,,,Total,13809
Sullivan,United States Senator,,Write-In,Gina Bufe,0
Sullivan,United States Senator,,Write-In,Martin Lindstedt,0
Sullivan,United States Senator,,Write-In,Rik Combs,0
Sullivan,United States Senator,,Write-In,Steve Price,0
Sullivan,United States Senator,,,Total,1744
Taney,United States Senator,,Write-In,Gina Bufe,0
Taney,United States Senator,,Write-In,Martin Lindstedt,0
Taney,United States Senator,,Write-In,Rik Combs,0
Taney,United States Senator,,Write-In,Steve Price,0
Taney,United States Senator,,,Total,17795
Texas,United States Senator,,Write-In,Gina Bufe,0
Texas,United States Senator,,Write-In,Martin Lindstedt,0
Texas,United States Senator,,Write-In,Rik Combs,0
Texas,United States Senator,,Write-In,Steve Price,0
Texas,United States Senator,,,Total,8257
Vernon,United States Senator,,Write-In,Gina Bufe,0
Vernon,United States Senator,,Write-In,Martin Lindstedt,0
Vernon,United States Senator,,Write-In,Rik Combs,0
Vernon,United States Senator,,Write-In,Steve Price,0
Vernon,United States Senator,,,Total,6156
Warren,United States Senator,,Write-In,Gina Bufe,0
Warren,United States Senator,,Write-In,Martin Lindstedt,0
Warren,United States Senator,,Write-In,Rik Combs,0
Warren,United States Senator,,Write-In,Steve Price,0
Warren,United States Senator,,,Total,13172
Washington,United States Senator,,Write-In,Gina Bufe,0
Washington,United States Senator,,Write-In,Martin Lindstedt,0
Washington,United States Senator,,Write-In,Rik Combs,0
Washington,United States Senator,,Write-In,Steve Price,0
Washington,United States Senator,,,Total,6934
Wayne,United States Senator,,Write-In,Gina Bufe,0
Wayne,United States Senator,,Write-In,Martin Lindstedt,0
Wayne,United States Senator,,Write-In,Rik Combs,0
Wayne,United States Senator,,Write-In,Steve Price,1
Wayne,United States Senator,,,Total,4064
Webster,United States Senator,,Write-In,Gina Bufe,0
Webster,United States Senator,,Write-In,Martin Lindstedt,0
Webster,United States Senator,,Write-In,Rik Combs,0
Webster,United States Senator,,Write-In,Steve Price,0
Webster,United States Senator,,,Total,14206
Worth,United States Senator,,Write-In,Gina Bufe,0
Worth,United States Senator,,Write-In,Martin Lindstedt,0
Worth,United States Senator,,Write-In,Rik Combs,0
Worth,United States Senator,,Write-In,Steve Price,0
Worth,United States Senator,,,Total,863
Wright,United States Senator,,Write-In,Gina Bufe,0
Wright,United States Senator,,Write-In,Martin Lindstedt,0
Wright,United States Senator,,Write-In,Rik Combs,0
Wright,United States Senator,,Write-In,Steve Price,0
Wright,United States Senator,,,Total,6244
Adair,Auditor,,Republican,Scott Fitzpatrick,4611
Adair,Auditor,,Democratic,Alan Green,2151
Adair,Auditor,,Libertarian,John A. Hartwig Jr.,263
Adair,Auditor,,Write-In,Arnie C. Dienoff,0
Adair,Auditor,,,Total,7025
Andrew,Auditor,,Republican,Scott Fitzpatrick,5076
Andrew,Auditor,,Democratic,Alan Green,1405
Andrew,Auditor,,Libertarian,John A. Hartwig Jr.,182
Andrew,Auditor,,Write-In,Arnie C. Dienoff,0
Andrew,Auditor,,,Total,6663
Atchison,Auditor,,Republican,Scott Fitzpatrick,1513
Atchison,Auditor,,Democratic,Alan Green,348
Atchison,Auditor,,Libertarian,John A. Hartwig Jr.,38
Atchison,Auditor,,Write-In,Arnie C. Dienoff,0
Atchison,Auditor,,,Total,1899
Audrain,Auditor,,Republican,Scott Fitzpatrick,5566
Audrain,Auditor,,Democratic,Alan Green,1655
Audrain,Auditor,,Libertarian,John A. Hartwig Jr.,207
Audrain,Auditor,,Write-In,Arnie C. Dienoff,0
Audrain,Auditor,,,Total,7428
Barry,Auditor,,Republican,Scott Fitzpatrick,9200
Barry,Auditor,,Democratic,Alan Green,1529
Barry,Auditor,,Libertarian,John A. Hartwig Jr.,225
Barry,Auditor,,Write-In,Arnie C. Dienoff,0
Barry,Auditor,,,Total,10954
Barton,Auditor,,Republican,Scott Fitzpatrick,3739
Barton,Auditor,,Democratic,Alan Green,494
Barton,Auditor,,Libertarian,John A. Hartwig Jr.,68
Barton,Auditor,,Write-In,Arnie C. Dienoff,0
Barton,Auditor,,,Total,4301
Bates,Auditor,,Republican,Scott Fitzpatrick,4453
Bates,Auditor,,Democratic,Alan Green,1076
Bates,Auditor,,Libertarian,John A. Hartwig Jr.,171
Bates,Auditor,,Write-In,Arnie C. Dienoff,0
Bates,Auditor,,,Total,5700
Benton,Auditor,,Republican,Scott Fitzpatrick,6005
Benton,Auditor,,Democratic,Alan Green,1453
Benton,Auditor,,Libertarian,John A. Hartwig Jr.,221
Benton,Auditor,,Write-In,Arnie C. Dienoff,0
Benton,Auditor,,,Total,7679
Bollinger,Auditor,,Republican,Scott Fitzpatrick,3617
Bollinger,Auditor,,Democratic,Alan Green,463
Bollinger,Auditor,,Libertarian,John A. Hartwig Jr.,64
Bollinger,Auditor,,Write-In,Arnie C. Dienoff,0
Bollinger,Auditor,,,Total,4144
Boone,Auditor,,Republican,Scott Fitzpatrick,28351
Boone,Auditor,,Democratic,Alan Green,32189
Boone,Auditor,,Libertarian,John A. Hartwig Jr.,2063
Boone,Auditor,,Write-In,Arnie C. Dienoff,0
Boone,Auditor,,,Total,62603
Buchanan,Auditor,,Republican,Scott Fitzpatrick,15765
Buchanan,Auditor,,Democratic,Alan Green,7777
Buchanan,Auditor,,Libertarian,John A. Hartwig Jr.,770
Buchanan,Auditor,,Write-In,Arnie C. Dienoff,0
Buchanan,Auditor,,,Total,24312
Butler,Auditor,,Republican,Scott Fitzpatrick,9513
Butler,Auditor,,Democratic,Alan Green,1733
Butler,Auditor,,Libertarian,John A. Hartwig Jr.,231
Butler,Auditor,,Write-In,Arnie C. Dienoff,0
Butler,Auditor,,,Total,11477
Caldwell,Auditor,,Republican,Scott Fitzpatrick,2701
Caldwell,Auditor,,Democratic,Alan Green,586
Caldwell,Auditor,,Libertarian,John A. Hartwig Jr.,121
Caldwell,Auditor,,Write-In,Arnie C. Dienoff,0
Caldwell,Auditor,,,Total,3408
Callaway,Auditor,,Republican,Scott Fitzpatrick,10789
Callaway,Auditor,,Democratic,Alan Green,3660
Callaway,Auditor,,Libertarian,John A. Hartwig Jr.,490
Callaway,Auditor,,Write-In,Arnie C. Dienoff,0
Callaway,Auditor,,,Total,14939
Camden,Auditor,,Republican,Scott Fitzpatrick,13971
Camden,Auditor,,Democratic,Alan Green,3725
Camden,Auditor,,Libertarian,John A. Hartwig Jr.,485
Camden,Auditor,,Write-In,Arnie C. Dienoff,0
Camden,Auditor,,,Total,18181
Cape Girardeau,Auditor,,Republican,Scott Fitzpatrick,21018
Cape Girardeau,Auditor,,Democratic,Alan Green,6132
Cape Girardeau,Auditor,,Libertarian,John A. Hartwig Jr.,625
Cape Girardeau,Auditor,,Write-In,Arnie C. Dienoff,0
Cape Girardeau,Auditor,,,Total,27775
Carroll,Auditor,,Republican,Scott Fitzpatrick,2753
Carroll,Auditor,,Democratic,Alan Green,513
Carroll,Auditor,,Libertarian,John A. Hartwig Jr.,80
Carroll,Auditor,,Write-In,Arnie C. Dienoff,0
Carroll,Auditor,,,Total,3346
Carter,Auditor,,Republican,Scott Fitzpatrick,1592
Carter,Auditor,,Democratic,Alan Green,262
Carter,Auditor,,Libertarian,John A. Hartwig Jr.,26
Carter,Auditor,,Write-In,Arnie C. Dienoff,0
Carter,Auditor,,,Total,1880
Cass,Auditor,,Republican,Scott Fitzpatrick,26291
Cass,Auditor,,Democratic,Alan Green,11787
Cass,Auditor,,Libertarian,John A. Hartwig Jr.,1406
Cass,Auditor,,Write-In,Arnie C. Dienoff,0
Cass,Auditor,,,Total,39484
Cedar,Auditor,,Republican,Scott Fitzpatrick,4198
Cedar,Auditor,,Democratic,Alan Green,750
Cedar,Auditor,,Libertarian,John A. Hartwig Jr.,145
Cedar,Auditor,,Write-In,Arnie C. Dienoff,0
Cedar,Auditor,,,Total,5093
Chariton,Auditor,,Republican,Scott Fitzpatrick,2142
Chariton,Auditor,,Democratic,Alan Green,567
Chariton,Auditor,,Libertarian,John A. Hartwig Jr.,73
Chariton,Auditor,,Write-In,Arnie C. Dienoff,0
Chariton,Auditor,,,Total,2782
Christian,Auditor,,Republican,Scott Fitzpatrick,25265
Christian,Auditor,,Democratic,Alan Green,6911
Christian,Auditor,,Libertarian,John A. Hartwig Jr.,953
Christian,Auditor,,Write-In,Arnie C. Dienoff,0
Christian,Auditor,,,Total,33129
Clark,Auditor,,Republican,Scott Fitzpatrick,1828
Clark,Auditor,,Democratic,Alan Green,428
Clark,Auditor,,Libertarian,John A. Hartwig Jr.,79
Clark,Auditor,,Write-In,Arnie C. Dienoff,0
Clark,Auditor,,,Total,2335
Clay,Auditor,,Republican,Scott Fitzpatrick,45777
Clay,Auditor,,Democratic,Alan Green,37428
Clay,Auditor,,Libertarian,John A. Hartwig Jr.,3397
Clay,Auditor,,Write-In,Arnie C. Dienoff,0
Clay,Auditor,,,Total,86602
Clinton,Auditor,,Republican,Scott Fitzpatrick,5408
Clinton,Auditor,,Democratic,Alan Green,1861
Clinton,Auditor,,Libertarian,John A. Hartwig Jr.,234
Clinton,Auditor,,Write-In,Arnie C. Dienoff,0
Clinton,Auditor,,,Total,7503
Cole,Auditor,,Republican,Scott Fitzpatrick,19744
Cole,Auditor,,Democratic,Alan Green,7801
Cole,Auditor,,Libertarian,John A. Hartwig Jr.,850
Cole,Auditor,,Write-In,Arnie C. Dienoff,0
Cole,Auditor,,,Total,28395
Cooper,Auditor,,Republican,Scott Fitzpatrick,4526
Cooper,Auditor,,Democratic,Alan Green,1398
Cooper,Auditor,,Libertarian,John A. Hartwig Jr.,171
Cooper,Auditor,,Write-In,Arnie C. Dienoff,1
Cooper,Auditor,,,Total,6096
Crawford,Auditor,,Republican,Scott Fitzpatrick,6066
Crawford,Auditor,,Democratic,Alan Green,1327
Crawford,Auditor,,Libertarian,John A. Hartwig Jr.,183
Crawford,Auditor,,Write-In,Arnie C. Dienoff,0
Crawford,Auditor,,,Total,7576
Dade,Auditor,,Republican,Scott Fitzpatrick,2521
Dade,Auditor,,Democratic,Alan Green,418
Dade,Auditor,,Libertarian,John A. Hartwig Jr.,57
Dade,Auditor,,Write-In,Arnie C. Dienoff,0
Dade,Auditor,,,Total,2996
Dallas,Auditor,,Republican,Scott Fitzpatrick,4642
Dallas,Auditor,,Democratic,Alan Green,894
Dallas,Auditor,,Libertarian,John A. Hartwig Jr.,162
Dallas,Auditor,,Write-In,Arnie C. Dienoff,0
Dallas,Auditor,,,Total,5698
Daviess,Auditor,,Republican,Scott Fitzpatrick,2122
Daviess,Auditor,,Democratic,Alan Green,496
Daviess,Auditor,,Libertarian,John A. Hartwig Jr.,67
Daviess,Auditor,,Write-In,Arnie C. Dienoff,0
Daviess,Auditor,,,Total,2685
De Kalb,Auditor,,Republican,Scott Fitzpatrick,2698
De Kalb,Auditor,,Democratic,Alan Green,556
De Kalb,Auditor,,Libertarian,John A. Hartwig Jr.,103
De Kalb,Auditor,,Write-In,Arnie C. Dienoff,0
De Kalb,Auditor,,,Total,3357
Dent,Auditor,,Republican,Scott Fitzpatrick,4179
Dent,Auditor,,Democratic,Alan Green,653
Dent,Auditor,,Libertarian,John A. Hartwig Jr.,142
Dent,Auditor,,Write-In,Arnie C. Dienoff,0
Dent,Auditor,,,Total,4974
Douglas,Auditor,,Republican,Scott Fitzpatrick,4226
Douglas,Auditor,,Democratic,Alan Green,639
Douglas,Auditor,,Libertarian,John A. Hartwig Jr.,122
Douglas,Auditor,,Write-In,Arnie C. Dienoff,0
Douglas,Auditor,,,Total,4987
Dunklin,Auditor,,Republican,Scott Fitzpatrick,4986
Dunklin,Auditor,,Democratic,Alan Green,1086
Dunklin,Auditor,,Libertarian,John A. Hartwig Jr.,100
Dunklin,Auditor,,Write-In,Arnie C. Dienoff,0
Dunklin,Auditor,,,Total,6172
Franklin,Auditor,,Republican,Scott Fitzpatrick,26429
Franklin,Auditor,,Democratic,Alan Green,9297
Franklin,Auditor,,Libertarian,John A. Hartwig Jr.,1054
Franklin,Auditor,,Write-In,Arnie C. Dienoff,0
Franklin,Auditor,,,Total,36780
Gasconade,Auditor,,Republican,Scott Fitzpatrick,4547
Gasconade,Auditor,,Democratic,Alan Green,1007
Gasconade,Auditor,,Libertarian,John A. Hartwig Jr.,124
Gasconade,Auditor,,Write-In,Arnie C. Dienoff,0
Gasconade,Auditor,,,Total,5678
Gentry,Auditor,,Republican,Scott Fitzpatrick,1821
Gentry,Auditor,,Democratic,Alan Green,425
Gentry,Auditor,,Libertarian,John A. Hartwig Jr.,62
Gentry,Auditor,,Write-In,Arnie C. Dienoff,0
Gentry,Auditor,,,Total,2308
Greene,Auditor,,Republican,Scott Fitzpatrick,59696
Greene,Auditor,,Democratic,Alan Green,34975
Greene,Auditor,,Libertarian,John A. Hartwig Jr.,2924
Greene,Auditor,,Write-In,Arnie C. Dienoff,0
Greene,Auditor,,,Total,97595
Grundy,Auditor,,Republican,Scott Fitzpatrick,2632
Grundy,Auditor,,Democratic,Alan Green,484
Grundy,Auditor,,Libertarian,John A. Hartwig Jr.,88
Grundy,Auditor,,Write-In,Arnie C. Dienoff,0
Grundy,Auditor,,,Total,3204
Harrison,Auditor,,Republican,Scott Fitzpatrick,2342
Harrison,Auditor,,Democratic,Alan Green,335
Harrison,Auditor,,Libertarian,John A. Hartwig Jr.,44
Harrison,Auditor,,Write-In,Arnie C. Dienoff,0
Harrison,Auditor,,,Total,2721
Henry,Auditor,,Republican,Scott Fitzpatrick,5603
Henry,Auditor,,Democratic,Alan Green,1621
Henry,Auditor,,Libertarian,John A. Hartwig Jr.,216
Henry,Auditor,,Write-In,Arnie C. Dienoff,0
Henry,Auditor,,,Total,7440
Hickory,Auditor,,Republican,Scott Fitzpatrick,2882
Hickory,Auditor,,Democratic,Alan Green,669
Hickory,Auditor,,Libertarian,John A. Hartwig Jr.,87
Hickory,Auditor,,Write-In,Arnie C. Dienoff,0
Hickory,Auditor,,,Total,3638
Holt,Auditor,,Republican,Scott Fitzpatrick,1419
Holt,Auditor,,Democratic,Alan Green,215
Holt,Auditor,,Libertarian,John A. Hartwig Jr.,29
Holt,Auditor,,Write-In,Arnie C. Dienoff,0
Holt,Auditor,,,Total,1663
Howard,Auditor,,Republican,Scott Fitzpatrick,2741
Howard,Auditor,,Democratic,Alan Green,929
Howard,Auditor,,Libertarian,John A. Hartwig Jr.,149
Howard,Auditor,,Write-In,Arnie C. Dienoff,0
Howard,Auditor,,,Total,3819
Howell,Auditor,,Republican,Scott Fitzpatrick,10766
Howell,Auditor,,Democratic,Alan Green,2044
Howell,Auditor,,Libertarian,John A. Hartwig Jr.,370
Howell,Auditor,,Write-In,Arnie C. Dienoff,0
Howell,Auditor,,,Total,13180
Iron,Auditor,,Republican,Scott Fitzpatrick,2345
Iron,Auditor,,Democratic,Alan Green,602
Iron,Auditor,,Libertarian,John A. Hartwig Jr.,89
Iron,Auditor,,Write-In,Arnie C. Dienoff,0
Iron,Auditor,,,Total,3036
Jackson,Auditor,,Republican,Scott Fitzpatrick,68301
Jackson,Auditor,,Democratic,Alan Green,56328
Jackson,Auditor,,Libertarian,John A. Hartwig Jr.,4807
Jackson,Auditor,,Write-In,Arnie C. Dienoff,0
Jackson,Auditor,,,Total,129436
Jasper,Auditor,,Republican,Scott Fitzpatrick,25962
Jasper,Auditor,,Democratic,Alan Green,7673
Jasper,Auditor,,Libertarian,John A. Hartwig Jr.,1006
Jasper,Auditor,,Write-In,Arnie C. Dienoff,0
Jasper,Auditor,,,Total,34641
Jefferson,Auditor,,Republican,Scott Fitzpatrick,51777
Jefferson,Auditor,,Democratic,Alan Green,23956
Jefferson,Auditor,,Libertarian,John A. Hartwig Jr.,2737
Jefferson,Auditor,,Write-In,Arnie C. Dienoff,0
Jefferson,Auditor,,,Total,78470
Johnson,Auditor,,Republican,Scott Fitzpatrick,10793
Johnson,Auditor,,Democratic,Alan Green,4243
Johnson,Auditor,,Libertarian,John A. Hartwig Jr.,590
Johnson,Auditor,,Write-In,Arnie C. Dienoff,0
Johnson,Auditor,,,Total,15626
Kansas City,Auditor,,Republican,Scott Fitzpatrick,17786
Kansas City,Auditor,,Democratic,Alan Green,65350
Kansas City,Auditor,,Libertarian,John A. Hartwig Jr.,2301
Kansas City,Auditor,,Write-In,Arnie C. Dienoff,1
Kansas City,Auditor,,,Total,85438
Knox,Auditor,,Republican,Scott Fitzpatrick,1058
Knox,Auditor,,Democratic,Alan Green,230
Knox,Auditor,,Libertarian,John A. Hartwig Jr.,46
Knox,Auditor,,Write-In,Arnie C. Dienoff,0
Knox,Auditor,,,Total,1334
Laclede,Auditor,,Republican,Scott Fitzpatrick,9403
Laclede,Auditor,,Democratic,Alan Green,1653
Laclede,Auditor,,Libertarian,John A. Hartwig Jr.,286
Laclede,Auditor,,Write-In,Arnie C. Dienoff,0
Laclede,Auditor,,,Total,11342
Lafayette,Auditor,,Republican,Scott Fitzpatrick,8729
Lafayette,Auditor,,Democratic,Alan Green,2851
Lafayette,Auditor,,Libertarian,John A. Hartwig Jr.,405
Lafayette,Auditor,,Write-In,Arnie C. Dienoff,0
Lafayette,Auditor,,,Total,11985
Lawrence,Auditor,,Republican,Scott Fitzpatrick,10330
Lawrence,Auditor,,Democratic,Alan Green,1889
Lawrence,Auditor,,Libertarian,John A. Hartwig Jr.,305
Lawrence,Auditor,,Write-In,Arnie C. Dienoff,0
Lawrence,Auditor,,,Total,12524
Lewis,Auditor,,Republican,Scott Fitzpatrick,2476
Lewis,Auditor,,Democratic,Alan Green,574
Lewis,Auditor,,Libertarian,John A. Hartwig Jr.,88
Lewis,Auditor,,Write-In,Arnie C. Dienoff,0
Lewis,Auditor,,,Total,3138
Lincoln,Auditor,,Republican,Scott Fitzpatrick,14856
Lincoln,Auditor,,Democratic,Alan Green,4227
Lincoln,Auditor,,Libertarian,John A. Hartwig Jr.,680
Lincoln,Auditor,,Write-In,Arnie C. Dienoff,0
Lincoln,Auditor,,,Total,19763
Linn,Auditor,,Republican,Scott Fitzpatrick,3063
Linn,Auditor,,Democratic,Alan Green,893
Linn,Auditor,,Libertarian,John A. Hartwig Jr.,127
Linn,Auditor,,Write-In,Arnie C. Dienoff,0
Linn,Auditor,,,Total,4083
Livingston,Auditor,,Republican,Scott Fitzpatrick,3738
Livingston,Auditor,,Democratic,Alan Green,863
Livingston,Auditor,,Libertarian,John A. Hartwig Jr.,112
Livingston,Auditor,,Write-In,Arnie C. Dienoff,0
Livingston,Auditor,,,Total,4713
Macon,Auditor,,Republican,Scott Fitzpatrick,4434
Macon,Auditor,,Democratic,Alan Green,1022
Macon,Auditor,,Libertarian,John A. Hartwig Jr.,117
Macon,Auditor,,Write-In,Arnie C. Dienoff,0
Macon,Auditor,,,Total,5573
Madison,Auditor,,Republican,Scott Fitzpatrick,2952
Madison,Auditor,,Democratic,Alan Green,672
Madison,Auditor,,Libertarian,John A. Hartwig Jr.,68
Madison,Auditor,,Write-In,Arnie C. Dienoff,0
Madison,Auditor,,,Total,3692
Maries,Auditor,,Republican,Scott Fitzpatrick,2859
Maries,Auditor,,Democratic,Alan Green,513
Maries,Auditor,,Libertarian,John A. Hartwig Jr.,72
Maries,Auditor,,Write-In,Arnie C. Dienoff,0
Maries,Auditor,,,Total,3444
Marion,Auditor,,Republican,Scott Fitzpatrick,6570
Marion,Auditor,,Democratic,Alan Green,1886
Marion,Auditor,,Libertarian,John A. Hartwig Jr.,194
Marion,Auditor,,Write-In,Arnie C. Dienoff,0
Marion,Auditor,,,Total,8650
McDonald,Auditor,,Republican,Scott Fitzpatrick,5114
McDonald,Auditor,,Democratic,Alan Green,831
McDonald,Auditor,,Libertarian,John A. Hartwig Jr.,141
McDonald,Auditor,,Write-In,Arnie C. Dienoff,0
McDonald,Auditor,,,Total,6086
Mercer,Auditor,,Republican,Scott Fitzpatrick,1072
Mercer,Auditor,,Democratic,Alan Green,150
Mercer,Auditor,,Libertarian,John A. Hartwig Jr.,37
Mercer,Auditor,,Write-In,Arnie C. Dienoff,1
Mercer,Auditor,,,Total,1260
Miller,Auditor,,Republican,Scott Fitzpatrick,7142
Miller,Auditor,,Democratic,Alan Green,1248
Miller,Auditor,,Libertarian,John A. Hartwig Jr.,271
Miller,Auditor,,Write-In,Arnie C. Dienoff,0
Miller,Auditor,,,Total,8661
Mississippi,Auditor,,Republican,Scott Fitzpatrick,2257
Mississippi,Auditor,,Democratic,Alan Green,541
Mississippi,Auditor,,Libertarian,John A. Hartwig Jr.,54
Mississippi,Auditor,,Write-In,Arnie C. Dienoff,0
Mississippi,Auditor,,,Total,2852
Moniteau,Auditor,,Republican,Scott Fitzpatrick,4127
Moniteau,Auditor,,Democratic,Alan Green,793
Moniteau,Auditor,,Libertarian,John A. Hartwig Jr.,164
Moniteau,Auditor,,Write-In,Arnie C. Dienoff,0
Moniteau,Auditor,,,Total,5084
Monroe,Auditor,,Republican,Scott Fitzpatrick,2487
Monroe,Auditor,,Democratic,Alan Green,566
Monroe,Auditor,,Libertarian,John A. Hartwig Jr.,81
Monroe,Auditor,,Write-In,Arnie C. Dienoff,0
Monroe,Auditor,,,Total,3134
Montgomery,Auditor,,Republican,Scott Fitzpatrick,3210
Montgomery,Auditor,,Democratic,Alan Green,759
Montgomery,Auditor,,Libertarian,John A. Hartwig Jr.,89
Montgomery,Auditor,,Write-In,Arnie C. Dienoff,0
Montgomery,Auditor,,,Total,4058
Morgan,Auditor,,Republican,Scott Fitzpatrick,5365
Morgan,Auditor,,Democratic,Alan Green,1270
Morgan,Auditor,,Libertarian,John A. Hartwig Jr.,211
Morgan,Auditor,,Write-In,Arnie C. Dienoff,0
Morgan,Auditor,,,Total,6846
New Madrid,Auditor,,Republican,Scott Fitzpatrick,3375
New Madrid,Auditor,,Democratic,Alan Green,917
New Madrid,Auditor,,Libertarian,John A. Hartwig Jr.,74
New Madrid,Auditor,,Write-In,Arnie C. Dienoff,0
New Madrid,Auditor,,,Total,4366
Newton,Auditor,,Republican,Scott Fitzpatrick,15917
Newton,Auditor,,Democratic,Alan Green,3569
Newton,Auditor,,Libertarian,John A. Hartwig Jr.,435
Newton,Auditor,,Write-In,Arnie C. Dienoff,0
Newton,Auditor,,,Total,19921
Nodaway,Auditor,,Republican,Scott Fitzpatrick,5032
Nodaway,Auditor,,Democratic,Alan Green,1807
Nodaway,Auditor,,Libertarian,John A. Hartwig Jr.,165
Nodaway,Auditor,,Write-In,Arnie C. Dienoff,0
Nodaway,Auditor,,,Total,7004
Oregon,Auditor,,Republican,Scott Fitzpatrick,2500
Oregon,Auditor,,Democratic,Alan Green,496
Oregon,Auditor,,Libertarian,John A. Hartwig Jr.,55
Oregon,Auditor,,Write-In,Arnie C. Dienoff,0
Oregon,Auditor,,,Total,3051
Osage,Auditor,,Republican,Scott Fitzpatrick,4776
Osage,Auditor,,Democratic,Alan Green,636
Osage,Auditor,,Libertarian,John A. Hartwig Jr.,96
Osage,Auditor,,Write-In,Arnie C. Dienoff,0
Osage,Auditor,,,Total,5508
Ozark,Auditor,,Republican,Scott Fitzpatrick,3087
Ozark,Auditor,,Democratic,Alan Green,496
Ozark,Auditor,,Libertarian,John A. Hartwig Jr.,92
Ozark,Auditor,,Write-In,Arnie C. Dienoff,0
Ozark,Auditor,,,Total,3675
Pemiscot,Auditor,,Republican,Scott Fitzpatrick,2490
Pemiscot,Auditor,,Democratic,Alan Green,678
Pemiscot,Auditor,,Libertarian,John A. Hartwig Jr.,31
Pemiscot,Auditor,,Write-In,Arnie C. Dienoff,0
Pemiscot,Auditor,,,Total,3199
Perry,Auditor,,Republican,Scott Fitzpatrick,5214
Perry,Auditor,,Democratic,Alan Green,984
Perry,Auditor,,Libertarian,John A. Hartwig Jr.,97
Perry,Auditor,,Write-In,Arnie C. Dienoff,0
Perry,Auditor,,,Total,6295
Pettis,Auditor,,Republican,Scott Fitzpatrick,9757
Pettis,Auditor,,Democratic,Alan Green,2812
Pettis,Auditor,,Libertarian,John A. Hartwig Jr.,469
Pettis,Auditor,,Write-In,Arnie C. Dienoff,0
Pettis,Auditor,,,Total,13038
Phelps,Auditor,,Republican,Scott Fitzpatrick,9627
Phelps,Auditor,,Democratic,Alan Green,3509
Phelps,Auditor,,Libertarian,John A. Hartwig Jr.,426
Phelps,Auditor,,Write-In,Arnie C. Dienoff,0
Phelps,Auditor,,,Total,13562
Pike,Auditor,,Republican,Scott Fitzpatrick,3939
Pike,Auditor,,Democratic,Alan Green,1068
Pike,Auditor,,Libertarian,John A. Hartwig Jr.,134
Pike,Auditor,,Write-In,Arnie C. Dienoff,0
Pike,Auditor,,,Total,5141
Platte,Auditor,,Republican,Scott Fitzpatrick,21843
Platte,Auditor,,Democratic,Alan Green,17909
Platte,Auditor,,Libertarian,John A. Hartwig Jr.,1172
Platte,Auditor,,Write-In,Arnie C. Dienoff,0
Platte,Auditor,,,Total,40924
Polk,Auditor,,Republican,Scott Fitzpatrick,8382
Polk,Auditor,,Democratic,Alan Green,1835
Polk,Auditor,,Libertarian,John A. Hartwig Jr.,318
Polk,Auditor,,Write-In,Arnie C. Dienoff,0
Polk,Auditor,,,Total,10535
Pulaski,Auditor,,Republican,Scott Fitzpatrick,7054
Pulaski,Auditor,,Democratic,Alan Green,1845
Pulaski,Auditor,,Libertarian,John A. Hartwig Jr.,385
Pulaski,Auditor,,Write-In,Arnie C. Dienoff,0
Pulaski,Auditor,,,Total,9284
Putnam,Auditor,,Republican,Scott Fitzpatrick,1410
Putnam,Auditor,,Democratic,Alan Green,217
Putnam,Auditor,,Libertarian,John A. Hartwig Jr.,73
Putnam,Auditor,,Write-In,Arnie C. Dienoff,0
Putnam,Auditor,,,Total,1700
Ralls,Auditor,,Republican,Scott Fitzpatrick,3076
Ralls,Auditor,,Democratic,Alan Green,780
Ralls,Auditor,,Libertarian,John A. Hartwig Jr.,110
Ralls,Auditor,,Write-In,Arnie C. Dienoff,0
Ralls,Auditor,,,Total,3966
Randolph,Auditor,,Republican,Scott Fitzpatrick,5579
Randolph,Auditor,,Democratic,Alan Green,1573
Randolph,Auditor,,Libertarian,John A. Hartwig Jr.,237
Randolph,Auditor,,Write-In,Arnie C. Dienoff,0
Randolph,Auditor,,,Total,7389
Ray,Auditor,,Republican,Scott Fitzpatrick,5490
Ray,Auditor,,Democratic,Alan Green,1999
Ray,Auditor,,Libertarian,John A. Hartwig Jr.,332
Ray,Auditor,,Write-In,Arnie C. Dienoff,0
Ray,Auditor,,,Total,7821
Reynolds,Auditor,,Republican,Scott Fitzpatrick,1885
Reynolds,Auditor,,Democratic,Alan Green,420
Reynolds,Auditor,,Libertarian,John A. Hartwig Jr.,41
Reynolds,Auditor,,Write-In,Arnie C. Dienoff,0
Reynolds,Auditor,,,Total,2346
